pid,ptime,src_ip_address,dst_ip_address,frame_protos,src_port,dst_port,bytes_trans,attack,protocol,Date
172.217.10.42-10.42.0.211-443-57721-6,32:58.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-10-19 23:40
172.217.8.4-10.42.0.42-443-46715-6,32:58.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/24/19 02:47
10.42.0.211-106.11.94.27-35349-443-6,32:58.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1188,1,TCP,08-09-19 21:14
172.217.10.138-10.42.0.42-443-40117-6,32:58.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1188,0,TCP,08-06-19 9:39
192.229.173.173-10.42.0.151-80-46598-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-10-19 0:11
172.217.12.206-10.42.0.211-443-52386-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/29/19 10:55
10.42.0.211-10.42.0.1-52116-53-17,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/21/19 20:51
10.42.0.211-64.71.142.120-37148-443-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/16/19 00:31
10.42.0.211-10.42.0.1-11650-53-17,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/28/19 20:16
10.42.0.42-125.39.83.108-40521-443-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-06-19 9:35
10.42.0.211-106.11.129.143-45644-80-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/28/19 10:21
172.217.12.132-10.42.0.151-443-33413-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/30/19 13:29
10.42.0.151-10.42.0.1-49656-53-17,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-06-19 19:10
172.217.12.206-10.42.0.151-443-39666-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/25/19 12:33
10.42.0.211-10.42.0.1-8693-53-17,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,676,1,ICMP,08-10-19 17:48
205.185.216.42-10.42.0.151-80-41143-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,ICMP,08/18/19 18:14
10.42.0.151-31.13.80.5-35876-443-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-05-19 10:13
172.217.6.202-10.42.0.151-443-56471-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/29/19 09:32
10.42.0.211-118.178.143.65-48075-80-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/27/19 18:13
10.42.0.211-23.206.166.66-49063-80-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-04-19 18:13
10.42.0.151-104.254.66.16-54073-80-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/31/19 00:09
10.42.0.42-14.29.93.243-56301-80-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/29/19 00:08
10.42.0.42-104.193.88.109-53643-80-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/20/19 10:06
216.58.219.202-10.42.0.151-443-36518-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/22/19 00:29
180.163.255.159-10.42.0.211-80-34697-6,32:58.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1188,1,ICMP,08/14/19 05:56
10.42.0.1-10.42.0.42-53-16366-17,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/28/19 12:15
10.42.0.211-23.194.141.143-55295-443-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-09-19 13:11
10.42.0.211-23.7.36.183-36332-80-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/31/19 16:16
10.42.0.151-114.134.80.163-44391-80-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-01-19 20:34
174.35.73.134-10.42.0.211-80-38368-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/22/19 10:16
10.42.0.211-118.242.24.59-37885-18013-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-01-19 19:22
172.217.11.14-10.42.0.211-443-37667-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-04-19 18:46
10.42.0.211-10.42.0.1-9060-53-17,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/26/19 13:51
180.149.136.194-10.42.0.211-443-60205-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-02-19 21:40
10.42.0.151-10.42.0.1-23829-53-17,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/23/19 12:01
10.42.0.211-74.125.192.188-60319-5228-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,676,0,ICMP,08-09-19 8:42
10.42.0.211-95.213.11.181-54022-80-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,676,0,TCP,08/19/19 19:17
10.42.0.151-64.95.32.26-35204-443-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-08-19 15:20
216.58.217.67-10.42.0.211-443-54011-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/29/19 23:19
180.149.138.210-10.42.0.211-80-52068-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/30/19 19:58
172.217.6.238-10.42.0.151-443-51144-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-09-19 20:04
199.59.148.73-10.42.0.211-443-39193-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/26/19 17:10
10.42.0.211-74.125.22.188-50270-5228-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-02-19 22:59
172.217.10.110-10.42.0.42-443-53546-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/26/19 11:24
183.79.250.251-10.42.0.151-443-37631-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-10-19 1:57
172.217.11.42-10.42.0.42-443-58728-6,32:58.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1188,1,TCP,08/13/19 09:22
10.42.0.211-121.12.98.64-56590-80-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,Order Date
174.129.31.175-10.42.0.211-443-54768-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08/14/19 20:52
10.42.0.151-74.119.119.68-44489-443-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/27/19 21:23
10.42.0.151-52.84.135.137-57220-443-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-08-19 7:41
157.55.235.173-10.42.0.42-40024-46360-17,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/14/19 21:01
172.217.9.227-10.42.0.151-443-60656-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-10-19 14:46
216.58.219.202-10.42.0.151-443-46727-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-05-19 22:54
10.42.0.151-88.212.196.103-43511-443-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-09-19 14:05
10.42.0.211-64.71.142.125-35944-443-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/27/19 19:45
172.217.10.133-10.42.0.151-443-55487-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/13/19 05:10
180.76.138.25-10.42.0.211-80-47454-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/15/19 12:10
203.205.158.61-10.42.0.151-80-40903-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/15/19 12:10
203.205.179.172-10.42.0.151-80-51767-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/21/19 22:23
10.42.0.42-119.146.74.31-35470-443-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,354,1,UDP,08/31/19 10:20
10.42.0.151-54.173.220.111-54434-443-6,32:58.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,354,1,UDP,08-01-19 16:57
10.42.0.151-52.22.102.34-53632-443-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/21/19 21:06
10.42.0.211-10.42.0.1-55667-53-17,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-11-19 0:35
10.42.0.211-10.42.0.1-18693-53-17,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-07-19 13:41
10.42.0.42-104.244.43.163-43380-443-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-08-19 15:35
10.42.0.211-10.42.0.1-7686-53-17,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-07-19 19:37
172.217.10.106-10.42.0.151-443-48914-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-03-19 21:55
219.147.93.205-10.42.0.211-443-34071-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-01-19 20:37
180.149.136.194-10.42.0.42-80-46051-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1188,1,TCP,08/14/19 22:41
172.217.12.163-10.42.0.42-443-48160-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/31/19 15:13
220.181.7.190-10.42.0.211-443-33887-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-11-19 23:36
10.42.0.151-10.42.0.1-40169-53-17,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/21/19 14:31
202.77.129.230-10.42.0.151-80-58558-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/26/19 18:50
172.217.10.46-10.42.0.151-443-41375-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-01-19 18:11
157.240.2.36-10.42.0.211-443-32813-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-02-19 9:24
10.42.0.151-10.42.0.1-12291-53-17,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/27/19 01:31
156.154.200.36-10.42.0.211-443-36404-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/15/19 05:20
10.42.0.1-10.42.0.42-53-35050-17,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/21/19 15:22
162.208.22.39-10.42.0.211-443-57667-6,32:58.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,Order Date
180.149.136.194-10.42.0.211-80-52226-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/14/19 19:46
10.42.0.211-77.234.44.199-51601-80-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/24/19 18:09
10.42.0.151-119.146.74.33-41908-443-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/16/19 14:13
10.42.0.151-104.244.43.99-50129-443-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-01-19 9:42
175.100.207.233-10.42.0.211-80-47310-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/17/19 03:33
10.42.0.211-54.192.36.221-37415-443-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/27/19 16:27
157.240.3.19-10.42.0.211-443-35046-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/18/19 19:00
10.42.0.42-85.93.5.109-48953-80-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/13/19 22:29
10.42.0.151-69.147.82.60-56405-443-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/23/19 11:59
10.42.0.211-64.71.142.96-53660-443-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/17/19 11:06
10.42.0.42-14.29.93.243-52857-80-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,47285,42,0,TCP,08/31/19 07:58
172.217.3.106-10.42.0.42-443-60131-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/24/19 13:28
183.3.235.80-10.42.0.151-80-40065-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-04-19 10:12
172.217.3.106-10.42.0.211-443-60594-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/28/19 20:59
10.42.0.211-23.203.49.224-36526-443-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-10-19 11:35
10.42.0.211-23.46.197.118-41352-443-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-10-19 12:45
203.205.158.61-10.42.0.211-80-60014-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-12-19 9:39
10.42.0.151-23.66.240.213-55027-80-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/27/19 15:55
172.217.12.174-10.42.0.211-443-35221-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/29/19 16:39
216.58.219.228-10.42.0.211-443-54688-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-08-19 21:32
8.0.6.4-8.6.0.1-0-0-0,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/25/19 21:02
172.217.10.35-10.42.0.211-80-39600-6,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08/19/19 09:32
10.42.0.151-10.42.0.1-4179-53-17,32:58.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08/22/19 08:30
10.42.0.42-23.208.87.120-57700-80-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-11-19 15:08
10.42.0.42-66.198.24.253-57711-443-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-04-19 7:01
10.42.0.211-52.84.37.172-40018-443-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/25/19 08:34
10.42.0.151-112.90.74.178-48648-80-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/18/19 18:52
10.42.0.211-52.84.40.205-47600-443-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/19/19 20:32
10.42.0.151-23.194.140.73-46795-443-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/20/19 11:53
182.22.31.252-10.42.0.151-443-50779-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/16/19 17:29
10.42.0.151-10.42.0.1-16886-53-17,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/30/19 13:48
172.217.12.170-10.42.0.211-443-41214-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-06-19 18:20
10.42.0.211-64.71.142.124-55657-443-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,47285,42,0,TCP,08-12-19 17:07
172.217.11.14-10.42.0.211-443-55117-6,32:58.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,1,TCP,08/28/19 23:28
10.42.0.42-58.220.11.230-52223-80-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-03-19 19:09
202.77.129.150-10.42.0.151-80-51631-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/22/19 09:46
175.100.207.231-10.42.0.211-80-55879-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/16/19 12:24
10.42.0.211-10.42.0.1-16906-53-17,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-04-19 16:04
10.42.0.1-10.42.0.42-53-16788-17,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,ICMP,08/25/19 19:33
10.42.0.211-114.134.80.163-57192-443-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,ICMP,08/30/19 10:00
10.42.0.211-31.13.69.195-56545-443-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/18/19 08:24
10.42.0.42-111.206.25.159-46340-80-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/19/19 23:52
172.217.12.163-10.42.0.211-443-44040-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-12-19 0:44
208.80.154.224-10.42.0.211-443-47231-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/28/19 18:58
10.42.0.211-121.12.98.62-41147-80-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,0,TCP,08/27/19 15:50
10.42.0.211-123.125.46.161-49632-80-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08-12-19 22:15
172.217.12.206-10.42.0.151-443-37160-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-01-19 16:01
157.240.18.36-10.42.0.42-443-56022-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-02-19 16:40
172.217.10.227-10.42.0.211-443-40737-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-08-19 16:28
10.42.0.211-119.146.74.33-50805-443-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-03-19 13:15
216.58.219.227-10.42.0.151-443-38221-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/26/19 15:10
10.42.0.211-10.42.0.1-55671-53-17,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-10-19 15:46
172.217.11.14-10.42.0.151-443-54822-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,363,1,TCP,08/23/19 07:05
172.217.10.78-10.42.0.151-443-42200-6,32:59.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,363,1,TCP,08/21/19 18:33
10.42.0.211-104.254.66.16-47478-80-6,32:59.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-12-19 12:06
206.126.112.141-10.42.0.151-443-37248-6,32:59.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/25/19 12:13
10.42.0.211-36.110.210.167-55476-80-6,32:59.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1179,1,TCP,08-08-19 19:54
10.42.0.211-106.39.169.66-51882-80-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/31/19 10:21
10.42.0.211-104.43.254.159-54229-443-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-05-19 18:23
172.217.10.106-10.42.0.42-443-49651-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/31/19 09:45
172.217.12.170-10.42.0.211-443-33885-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-12-19 12:01
10.42.0.211-23.203.49.224-39841-443-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-05-19 13:23
10.42.0.211-23.206.166.62-42575-80-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-10-19 10:48
10.42.0.151-10.42.0.1-3790-53-17,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/15/19 18:11
10.42.0.151-76.13.28.70-33298-443-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/15/19 20:34
10.42.0.42-104.97.95.172-57436-80-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-07-19 17:57
172.217.10.142-10.42.0.42-443-60830-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-05-19 21:01
10.42.0.211-54.192.38.154-53341-443-6,32:59.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,0,UDP,08-08-19 12:03
10.42.0.211-64.71.142.95-42886-443-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,
172.217.6.234-10.42.0.151-443-49966-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/23/19 20:25
140.205.172.65-10.42.0.211-443-57261-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-02-19 10:47
10.42.0.42-123.125.115.164-53676-443-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/15/19 13:34
202.77.129.185-10.42.0.211-80-45813-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/13/19 01:13
203.130.53.126-10.42.0.211-80-38980-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/17/19 15:06
172.217.9.227-10.42.0.211-80-45047-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/15/19 10:21
172.217.12.196-10.42.0.211-443-49324-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/26/19 19:25
10.42.0.211-10.42.0.1-64029-53-17,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-05-19 11:38
172.217.11.46-10.42.0.151-443-58290-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-09-19 11:41
10.42.0.151-66.102.255.61-38991-80-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08/24/19 16:00
10.42.0.151-31.13.71.7-59286-443-6,32:59.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,0,TCP,08/14/19 15:17
10.42.0.211-58.63.236.212-42038-443-6,32:59.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/14/19 06:47
10.42.0.1-10.42.0.42-53-2400-17,32:59.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/20/19 23:35
10.42.0.42-42.236.125.112-33516-80-6,32:59.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,ICMP,08-02-19 14:58
10.42.0.42-64.71.142.96-41141-443-6,32:59.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,ICMP,08-12-19 13:34
10.42.0.1-10.42.0.42-53-19260-17,32:59.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-06-19 19:31
222.73.28.96-10.42.0.211-80-58375-6,32:59.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/30/19 07:09
205.204.101.182-10.42.0.211-443-49143-6,32:59.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/18/19 00:44
